popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
57,263026,False,0.405,0.745,2,-7.914,0,0.108,0.657,0.00552,0.117,0.751,87.452,4,indian
0,188560,False,0.529,0.871,4,-8.708,1,0.0351,0.0229,0.155,0.419,0.109,120.736,4,blues
42,321813,False,0.685,0.415,2,-8.135,1,0.0283,0.714,0.0,0.113,0.396,135.877,4,forro
69,144742,True,0.733,0.382,7,-7.955,1,0.0459,0.132,0.0,0.162,0.517,98.027,4,electro
46,155806,False,0.783,0.752,5,-5.507,0,0.041,0.0191,0.0,0.323,0.648,124.019,4,disco
47,279692,False,0.494,0.533,6,-8.183,1,0.0368,0.344,0.00297,0.11,0.41,108.007,4,dubstep
48,296272,True,0.708,0.728,11,-5.313,1,0.0964,0.0635,0.0,0.0825,0.624,110.029,4,latino
38,208666,False,0.505,0.747,7,-10.818,1,0.0708,0.0303,6.8e-06,0.0752,0.475,122.535,4,punk
70,247266,False,0.407,0.725,5,-5.346,0,0.188,0.0141,2.46e-06,0.306,0.247,196.093,4,electronic
45,167523,False,0.674,0.729,9,-9.766,0,0.0975,0.624,0.0,0.859,0.747,99.917,4,pagode
0,174398,True,0.517,0.707,7,-5.474,1,0.0693,0.0164,0.0,0.453,0.264,82.859,4,hip-hop
35,260190,False,0.424,0.319,11,-9.888,0,0.0636,0.114,0.0,0.273,0.158,136.623,4,chill
58,174505,False,0.288,0.0938,11,-15.741,1,0.0365,0.742,0.0557,0.127,0.119,119.256,3,children
22,45613,False,0.331,0.584,2,-7.418,1,0.0782,0.000411,0.775,0.0616,0.56,67.96,4,death-metal
49,171857,False,0.8,0.887,3,-3.257,1,0.0354,0.286,0.0,0.196,0.347,107.987,4,deep-house
58,241266,False,0.683,0.601,7,-6.927,1,0.0308,0.164,0.0,0.119,0.62,98.97,4,piano
11,146773,False,0.502,0.363,0,-9.676,1,0.0283,0.986,0.0,0.415,0.403,107.431,4,honky-tonk
64,192000,False,0.693,0.729,8,-5.317,0,0.0477,0.0159,0.217,0.145,0.408,125.035,4,progressive-house
56,222133,False,0.726,0.506,10,-12.77,1,0.0239,0.213,3.41e-05,0.332,0.72,96.5,4,country
57,153213,True,0.812,0.693,0,-3.914,0,0.367,0.0382,0.0,0.104,0.853,90.12,4,dancehall
63,234706,False,0.591,0.629,8,-5.584,1,0.0273,0.00144,0.431,0.0705,0.183,114.072,4,industrial
40,147188,False,0.664,0.349,7,-13.727,0,0.032,0.619,0.32,0.217,0.462,120.987,4,cantopop
12,678826,False,0.837,0.423,6,-17.646,1,0.0837,0.000432,0.922,0.131,0.29,114.697,4,detroit-techno
31,282506,False,0.708,0.596,7,-6.776,1,0.0256,0.0813,0.000171,0.258,0.682,102.005,4,rock-n-roll
46,236706,False,0.735,0.723,9,-6.032,0,0.0725,0.0128,0.0,0.0539,0.533,119.938,4,alt-rock
33,392842,False,0.516,0.977,7,-4.518,1,0.0718,3.13e-05,0.849,0.169,0.0879,94.949,4,trance
27,260986,False,0.473,0.763,6,-5.783,0,0.0308,0.000952,3.1e-05,0.214,0.32,123.933,4,heavy-metal
47,233587,False,0.339,0.95,6,-2.805,0,0.448,0.0682,3.81e-06,0.103,0.0951,185.091,4,happy
49,660000,False,0.238,0.185,4,-18.862,0,0.0478,0.985,0.923,0.0655,0.0395,145.18,3,ambient
26,191552,True,0.448,0.821,7,-6.405,1,0.0328,0.566,0.0,0.339,0.618,104.687,4,acoustic
28,238629,False,0.386,0.854,9,-5.403,1,0.06,0.00452,0.031,0.109,0.273,147.089,4,garage
0,342893,False,0.15,0.106,6,-18.592,0,0.0426,0.842,0.835,0.111,0.0553,83.844,1,classical
13,143542,False,0.652,0.31,4,-10.71,1,0.0332,0.962,0.0018,0.0992,0.568,130.98,4,honky-tonk
0,169946,False,0.43,0.326,0,-7.804,0,0.0406,0.995,0.225,0.386,0.28,100.892,4,romance
58,296987,False,0.302,0.454,9,-7.748,1,0.0298,0.796,4.1e-06,0.118,0.455,149.606,4,mandopop
40,208400,False,0.652,0.9,2,-4.587,1,0.0893,0.32,1.79e-06,0.301,0.674,117.989,4,ska
1,168466,True,0.803,0.866,3,-4.503,0,0.0627,0.122,0.0153,0.193,0.772,95.008,4,latino
74,260773,True,0.427,0.946,7,-2.188,1,0.0469,0.000118,0.0253,0.0604,0.237,101.305,4,metal
26,239666,False,0.767,0.76,0,-9.293,1,0.105,0.0679,0.00213,0.0974,0.697,111.859,4,synth-pop
42,210773,False,0.476,0.861,8,-5.145,1,0.0312,0.00673,2.02e-06,0.445,0.478,150.13,4,brazil
38,234440,True,0.311,0.889,9,-6.448,0,0.16,0.00428,0.0,0.447,0.668,157.586,4,punk
28,251266,False,0.244,0.0513,9,-23.667,1,0.0772,0.733,4.11e-06,0.137,0.104,70.89,3,show-tunes
50,267093,False,0.675,0.784,6,-10.243,0,0.0468,0.00444,0.0127,0.377,0.939,128.53,4,synth-pop
0,275466,False,0.52,0.758,2,-9.92,1,0.0363,0.115,0.0,0.109,0.706,135.349,4,folk
0,198093,False,0.347,0.942,7,-5.517,1,0.0913,0.00196,0.0,0.338,0.66,200.025,4,punk-rock
37,212774,False,0.536,0.723,7,-4.346,1,0.0434,0.000867,0.0977,0.0776,0.0736,120.062,4,club
20,389973,False,0.581,0.519,9,-13.96,1,0.164,0.0932,0.193,0.949,0.215,123.282,4,heavy-metal
59,227093,False,0.5,0.967,1,-3.218,1,0.0534,1.25e-05,6.16e-05,0.12,0.498,129.994,4,metalcore
1,172080,True,0.823,0.603,10,-6.783,0,0.393,0.00212,4.27e-06,0.245,0.225,180.072,4,hip-hop
0,186707,False,0.334,0.265,2,-13.579,1,0.0343,0.855,0.833,0.125,0.0319,30.2,4,sleep
56,208826,False,0.452,0.962,11,-3.063,0,0.0831,0.00901,0.0,0.065,0.566,164.032,4,metal
10,72426,False,0.572,0.407,9,-18.698,1,0.0717,0.948,0.911,0.181,0.15,103.807,3,idm
42,212307,False,0.65,0.318,0,-12.072,1,0.478,0.138,0.0,0.105,0.87,86.679,5,funk
0,236250,False,0.64,0.971,6,-3.455,0,0.105,0.00418,0.28,0.246,0.865,123.956,4,disco
0,212440,False,0.488,0.627,9,-7.266,0,0.0295,0.429,0.000133,0.114,0.482,78.979,4,rock
32,127080,False,0.489,0.94,8,-8.981,1,0.0503,0.00262,0.000222,0.109,0.671,150.105,4,hardcore
46,236564,False,0.508,0.861,4,-4.271,1,0.0399,0.00354,0.0,0.223,0.586,150.004,4,punk
35,176202,False,0.687,0.434,10,-12.487,0,0.25,0.184,0.00103,0.163,0.65,158.056,4,emo
0,150476,False,0.694,0.828,11,-4.653,0,0.0336,0.0399,0.0,0.0796,0.407,126.002,4,house
34,288733,False,0.444,0.465,11,-13.632,0,0.026,0.000152,0.0349,0.0633,0.28,80.802,4,heavy-metal
61,186666,False,0.643,0.762,7,-4.003,0,0.0373,0.0525,0.0,0.345,0.399,125.947,4,progressive-house
5,65000,False,0.299,0.0354,10,-21.395,1,0.0396,0.994,0.882,0.139,0.136,75.199,3,classical
57,138007,True,0.789,0.685,9,-10.596,1,0.914,0.635,0.0,0.0843,0.533,160.04,4,emo
51,213463,False,0.246,0.539,7,-6.327,1,0.0408,0.0104,0.000132,0.094,0.194,153.597,4,dubstep
45,201742,False,0.699,0.796,2,-4.852,1,0.048,0.147,0.0,0.949,0.405,115.803,4,sertanejo
51,173538,False,0.683,0.898,11,-6.746,0,0.054,0.000739,0.755,0.127,0.276,130.002,4,groove
43,223986,False,0.496,0.553,7,-12.638,1,0.0355,0.635,0.000144,0.431,0.94,159.209,4,pagode
54,128399,False,0.696,0.451,2,-9.711,1,0.0317,0.174,4.84e-05,0.722,0.396,116.997,4,indian
27,178390,False,0.52,0.577,4,-12.895,0,0.033,0.0629,0.00148,0.134,0.891,100.338,4,guitar
23,261786,False,0.309,0.959,8,-3.551,1,0.0621,0.000127,0.0202,0.074,0.256,184.129,4,j-idol
70,227466,False,0.454,0.847,0,-10.981,0,0.115,0.00953,0.000285,0.15,0.317,90.291,4,hard-rock
37,104929,False,0.559,0.726,7,-9.051,1,0.0339,0.526,0.0,0.0868,0.756,164.121,4,samba
44,161803,False,0.509,0.88,7,-8.673,1,0.0801,0.00768,0.0,0.277,0.816,190.065,4,punk-rock
33,291133,False,0.408,0.199,0,-16.066,1,0.0765,0.757,0.0,0.402,0.415,75.904,4,disney
43,197146,False,0.294,0.441,4,-7.625,0,0.0327,0.836,0.467,0.102,0.328,143.52,4,j-rock
0,144480,False,0.277,0.344,0,-11.713,1,0.0264,0.215,8.6e-06,0.185,0.241,89.643,3,soul
0,160293,False,0.497,0.374,10,-6.941,1,0.028,0.751,5.82e-05,0.118,0.235,66.785,4,jazz
62,204560,False,0.642,0.603,1,-3.794,1,0.0349,0.0465,0.0,0.448,0.493,124.978,4,spanish
39,203600,False,0.404,0.448,4,-10.731,0,0.0305,0.724,0.906,0.1,0.584,98.503,4,psych-rock
78,286480,False,0.346,0.552,0,-6.864,0,0.0282,0.417,0.0,0.114,0.0789,75.881,4,british
15,194973,False,0.562,0.18,6,-7.932,0,0.048,0.97,0.00936,0.157,0.476,122.657,4,tango
25,210306,False,0.631,0.925,7,-5.591,0,0.0761,0.627,3.66e-06,0.493,0.799,124.061,4,party
76,230613,False,0.509,0.448,4,-7.552,0,0.0357,0.00713,0.0137,0.244,0.221,156.909,3,rock
76,217773,False,0.891,0.819,8,-3.964,1,0.106,0.0261,0.000354,0.173,0.768,101.968,4,reggaeton
57,222320,False,0.591,0.239,7,-11.943,1,0.0259,0.774,0.0,0.127,0.346,88.919,4,piano
25,192466,False,0.744,0.874,0,-5.856,1,0.274,0.0849,0.0,0.385,0.899,124.89,4,party
18,102799,False,0.19,0.988,1,-4.592,1,0.146,1.3e-06,0.8,0.176,0.0792,135.208,4,grindcore
64,280206,False,0.412,0.835,3,-4.342,0,0.0335,0.000434,0.457,0.106,0.313,81.958,4,hard-rock
1,302346,False,0.755,0.454,9,-9.609,0,0.0352,0.757,0.0,0.236,0.33,120.06,4,acoustic
40,241382,False,0.718,0.454,5,-9.036,1,0.069,0.483,0.0,0.103,0.514,123.976,4,goth
0,151387,False,0.683,0.511,6,-5.598,1,0.0279,0.406,0.000197,0.111,0.598,109.991,3,rock
57,202691,False,0.526,0.783,0,-3.681,0,0.0376,0.00499,0.0,0.136,0.138,173.972,4,drum-and-bass
33,119440,False,0.357,0.278,8,-11.197,1,0.0693,0.95,1.08e-05,0.107,0.208,88.085,4,disney
39,191366,False,0.813,0.64,0,-10.196,0,0.066,0.0736,0.0,0.0587,0.951,153.021,4,indie-pop
48,454975,True,0.812,0.844,9,-10.206,0,0.508,0.397,0.0,0.0654,0.834,77.192,4,brazil
58,379241,False,0.287,0.499,0,-11.094,1,0.0437,0.464,0.000652,0.102,0.142,176.437,4,psych-rock
53,271120,False,0.448,0.951,2,-3.391,0,0.0522,0.00247,0.0,0.0862,0.581,161.974,3,goth
50,213276,False,0.576,0.741,0,-6.095,0,0.0264,0.00095,0.0666,0.094,0.271,94.995,4,trip-hop
0,216160,False,0.555,0.474,6,-11.706,0,0.0668,0.224,0.00426,0.162,0.262,134.89,4,soul
66,176000,False,0.507,0.864,6,-1.421,0,0.168,0.343,2.57e-05,0.0891,0.41,150.075,4,edm
52,103783,True,0.722,0.719,7,-6.548,1,0.0422,0.119,0.0,0.13,0.147,92.586,4,sad
69,215613,False,0.293,0.237,6,-8.17,1,0.0284,0.78,0.0,0.11,0.108,92.935,4,alt-rock
60,226666,False,0.624,0.888,3,-5.909,0,0.0474,0.0975,0.313,0.0899,0.278,126.081,4,deep-house
38,271040,False,0.76,0.843,7,-7.7,1,0.0581,0.0771,0.009,0.213,0.702,89.492,4,samba
23,67960,False,0.505,0.42,2,-13.039,1,0.357,0.959,0.000152,0.272,0.751,72.342,4,opera
36,232040,False,0.435,0.202,7,-12.908,1,0.0299,0.787,0.00575,0.106,0.435,138.057,4,swedish
50,262393,False,0.486,0.605,6,-7.378,0,0.0448,0.128,0.0,0.186,0.12,84.863,4,dub
38,209866,False,0.386,0.995,1,-4.197,0,0.109,0.0003,0.00059,0.119,0.273,175.17,4,hard-rock
13,142600,False,0.507,0.336,4,-12.555,1,0.0632,0.926,0.0,0.344,0.774,172.878,3,honky-tonk
17,140742,False,0.674,0.823,0,-8.654,1,0.202,0.0199,1.25e-05,0.666,0.673,94.118,4,club
59,157994,False,0.714,0.755,11,-9.481,0,0.0371,0.319,0.00541,0.103,0.56,125.967,4,deep-house
47,290200,False,0.724,0.646,11,-4.495,1,0.0658,0.0977,0.179,0.0647,0.824,143.674,4,alt-rock
47,340826,False,0.455,0.715,10,-5.614,1,0.0259,0.0998,4.78e-06,0.897,0.342,76.494,4,world-music
39,417211,False,0.822,0.738,7,-8.538,0,0.053,0.129,0.929,0.0959,0.346,121.956,4,trance
79,284906,True,0.763,0.85,7,-3.052,1,0.0417,0.0304,1.21e-06,0.371,0.761,91.519,4,funk
2,182186,True,0.709,0.726,7,-7.129,1,0.0411,0.0977,0.0,0.301,0.405,92.014,4,hip-hop
56,190557,False,0.764,0.628,11,-5.851,1,0.0503,0.053,0.0,0.114,0.196,140.963,4,house
17,312750,False,0.684,0.965,1,-5.874,1,0.119,0.00247,0.824,0.082,0.837,175.031,4,drum-and-bass
48,258133,False,0.308,0.332,11,-11.197,1,0.0306,0.78,0.00046,0.117,0.446,130.41,4,trip-hop
22,226970,True,0.384,0.936,3,-6.725,0,0.904,0.663,0.0,0.885,0.145,52.318,4,comedy
63,246774,True,0.417,0.958,7,-3.418,1,0.139,0.000738,0.0,0.173,0.458,174.089,4,metalcore
0,124457,False,0.154,0.192,2,-18.79,1,0.0358,0.988,0.957,0.126,0.208,155.542,3,iranian
55,237057,False,0.301,0.863,9,-5.023,0,0.0884,0.0959,0.0146,0.0631,0.159,155.086,4,hardstyle
16,260294,False,0.524,0.98,1,-1.32,1,0.198,0.00666,0.101,0.114,0.343,170.048,4,drum-and-bass
18,197224,True,0.111,0.982,8,-3.348,1,0.0949,3.47e-05,0.000157,0.105,0.178,169.426,4,black-metal
43,191920,False,0.378,0.285,6,-11.503,1,0.0271,0.257,0.0,0.078,0.175,171.865,3,world-music
1,171066,False,0.442,0.9,0,-5.032,1,0.0529,0.0109,0.0,0.395,0.609,148.62,4,punk
40,137999,False,0.683,0.633,8,-8.266,0,0.499,0.392,0.0,0.141,0.372,75.441,4,german
50,303673,False,0.578,0.561,10,-7.048,0,0.0597,0.731,0.0126,0.171,0.529,167.887,4,singer-songwriter
4,162877,False,0.737,0.67,9,-6.448,1,0.0985,0.00474,0.0,0.0922,0.525,75.981,4,alternative
18,169706,False,0.13,0.872,1,-8.325,1,0.0838,3.99e-06,0.0254,0.0714,0.202,86.598,4,grindcore
32,236653,False,0.647,0.729,1,-8.323,0,0.0239,0.055,0.00248,0.201,0.848,109.937,4,j-rock
19,408503,False,0.2,0.659,10,-8.347,0,0.0348,7.78e-05,0.558,0.0861,0.0717,138.654,4,heavy-metal
57,217606,True,0.506,0.959,0,-4.853,1,0.0966,0.000392,0.339,0.481,0.434,149.842,4,metal
41,219789,False,0.52,0.836,2,-8.204,1,0.0366,0.00071,0.759,0.121,0.118,94.936,3,club
49,292500,False,0.934,0.533,8,-6.17,1,0.0789,0.00694,0.447,0.0942,0.15,128.001,4,minimal-techno
53,225197,True,0.761,0.654,5,-7.326,0,0.214,0.0908,0.0,0.0709,0.469,145.063,4,emo
23,256971,False,0.672,0.697,9,-8.533,0,0.249,0.12,0.0,0.806,0.868,91.945,4,groove
0,261600,False,0.313,0.663,2,-7.716,1,0.0302,0.0392,0.0,0.171,0.398,162.577,3,spanish
0,158719,False,0.694,0.813,6,-5.278,1,0.0376,0.0718,0.00147,0.123,0.233,121.988,4,progressive-house
43,279502,False,0.777,0.645,0,-6.741,1,0.0851,0.174,0.0,0.0929,0.744,95.039,4,swedish
44,238333,False,0.2,0.058,2,-26.123,0,0.0395,0.951,0.94,0.0891,0.0386,140.137,1,ambient
74,322548,False,0.665,0.673,0,-7.95,1,0.0493,0.259,7.62e-06,0.497,0.779,132.642,4,piano
71,429760,False,0.413,0.725,3,-5.787,0,0.0324,0.369,2.16e-05,0.0905,0.44,124.618,4,psych-rock
62,189933,False,0.333,0.254,4,-9.369,1,0.0549,0.825,0.0,0.0795,0.272,189.168,3,world-music
21,213079,True,0.668,0.775,2,-5.386,1,0.807,0.847,0.0,0.744,0.492,84.915,1,comedy
38,413000,False,0.512,0.75,8,-7.668,1,0.0568,0.342,0.0,0.162,0.395,147.999,4,gospel
35,170693,False,0.488,0.904,1,-3.762,1,0.301,0.00229,0.0,0.36,0.482,144.968,4,j-rock
0,209293,False,0.649,0.399,6,-7.894,1,0.0256,0.184,0.000108,0.113,0.342,97.498,3,acoustic
26,230213,True,0.465,0.945,8,-4.827,1,0.111,0.000374,0.0,0.656,0.696,180.087,4,heavy-metal
45,187570,False,0.736,0.665,0,-6.427,1,0.0487,0.0466,0.0,0.164,0.563,94.981,4,r-n-b
0,177186,False,0.236,0.94,11,-3.929,0,0.152,2.15e-05,0.124,0.154,0.223,151.296,4,psych-rock
29,372840,False,0.425,0.236,0,-19.725,1,0.459,0.881,0.00015,0.768,0.254,105.893,4,show-tunes
33,129438,False,0.565,0.381,10,-16.54,0,0.269,0.0722,0.736,0.0915,0.645,88.891,4,study
66,174039,False,0.299,0.447,3,-7.862,0,0.0383,0.858,0.000314,0.097,0.321,121.723,4,pop-film
0,133226,False,0.366,0.269,9,-9.197,1,0.0439,0.871,0.0,0.101,0.238,127.523,4,indie-pop
34,258279,False,0.403,0.63,11,-4.811,0,0.0462,0.715,7.33e-06,0.0947,0.406,174.18,4,malay
18,372560,False,0.823,0.938,9,-10.606,1,0.097,0.0271,0.0848,0.112,0.404,133.838,4,minimal-techno
1,177720,False,0.539,0.508,10,-6.05,1,0.0288,0.727,0.0,0.174,0.227,101.358,3,singer-songwriter
1,174160,False,0.558,0.403,0,-8.968,1,0.0245,0.328,0.0,0.171,0.148,81.661,4,rock
46,201240,False,0.166,0.969,9,-5.107,0,0.07,0.00377,0.0,0.15,0.709,215.513,4,punk
45,291200,False,0.337,0.888,5,-4.822,0,0.11,0.0176,7.65e-05,0.185,0.3,150.027,4,dubstep
21,136820,False,0.587,0.558,11,-14.645,0,0.962,0.795,0.0,0.807,0.559,88.127,4,comedy
57,237546,False,0.529,0.739,7,-9.578,0,0.0718,0.0237,0.607,0.171,0.138,124.75,4,electronic
22,274924,False,0.163,0.895,7,-8.18,1,0.0791,0.000354,0.309,0.331,0.126,88.847,4,death-metal
22,197013,False,0.527,0.192,2,-20.596,1,0.0344,0.868,0.00063,0.123,0.452,106.534,4,power-pop
37,276085,False,0.329,0.458,0,-7.671,0,0.0369,0.728,0.00533,0.115,0.299,120.232,4,turkish
72,136838,False,0.738,0.621,0,-7.313,1,0.0486,0.424,7.39e-06,0.692,0.715,113.968,4,indie
61,158600,False,0.549,0.992,1,-3.712,1,0.116,0.797,0.0,0.196,0.877,172.342,4,blues
36,257306,False,0.695,0.572,0,-5.743,1,0.0328,0.146,0.0,0.13,0.231,120.957,4,j-pop
30,209000,True,0.617,0.599,1,-6.216,0,0.0704,0.221,0.0,0.121,0.455,119.931,4,dancehall
74,262693,True,0.713,0.526,1,-5.046,1,0.032,0.00767,0.000148,0.124,0.131,131.05,4,house
55,233226,False,0.597,0.52,2,-10.689,0,0.0285,0.187,0.0702,0.0997,0.381,142.133,4,trip-hop
35,142946,False,0.188,0.912,1,-36.263,1,0.0493,0.734,0.987,0.994,0.0028,64.788,4,sleep
11,155746,False,0.522,0.281,0,-15.195,1,0.027,0.902,0.00333,0.109,0.554,97.444,4,honky-tonk
0,155711,False,0.353,0.322,7,-10.9,0,0.0574,0.993,0.0696,0.24,0.473,77.553,3,romance
57,339493,False,0.378,0.596,5,-5.406,1,0.0323,0.0182,1.14e-05,0.144,0.172,135.968,3,world-music
34,216432,False,0.615,0.885,4,-5.023,0,0.082,0.0138,0.0,0.382,0.288,129.931,4,ska
45,307960,False,0.591,0.804,7,-8.688,0,0.0555,0.459,9.44e-06,0.0743,0.673,107.05,4,k-pop
49,289000,False,0.59,0.72,7,-10.114,0,0.0791,0.744,0.0,0.884,0.722,86.764,4,samba
0,203066,False,0.669,0.669,0,-4.185,1,0.0849,0.274,0.0,0.289,0.546,95.023,4,alternative
44,137600,True,0.571,0.833,2,-4.493,1,0.222,0.056,0.374,0.145,0.394,150.188,4,dub
34,217130,False,0.162,0.0398,0,-26.941,0,0.0415,0.98,0.938,0.378,0.0383,131.306,4,sleep
35,148133,False,0.603,0.946,8,-2.395,1,0.066,0.103,0.0,0.358,0.692,124.014,4,hard-rock
15,249797,False,0.302,0.768,9,-2.081,1,0.0494,0.000928,0.033,0.0922,0.0317,172.857,4,drum-and-bass
45,249373,False,0.7,0.712,8,-4.553,1,0.0397,0.00062,0.0404,0.374,0.0883,100.968,4,club
66,229201,False,0.527,0.462,5,-5.504,1,0.0494,0.227,0.0,0.164,0.334,144.573,4,k-pop
40,197694,False,0.72,0.243,11,-12.47,0,0.0352,0.95,0.000618,0.107,0.33,136.009,3,indian
21,198466,False,0.793,0.913,7,-3.816,0,0.116,0.324,3.25e-06,0.092,0.533,108.013,4,afrobeat
44,210434,False,0.484,0.93,10,-4.46,0,0.0487,0.0443,0.487,0.166,0.128,138.079,4,progressive-house
27,64761,False,0.196,0.435,0,-24.807,1,0.195,0.633,0.193,0.659,0.644,59.802,4,ambient
23,164853,False,0.198,0.983,6,-5.233,1,0.108,0.0768,0.000898,0.76,0.56,142.749,4,power-pop
55,207763,True,0.934,0.642,2,-6.489,1,0.117,0.037,0.0,0.0754,0.748,108.027,4,dancehall
0,151840,False,0.744,0.576,9,-6.613,1,0.0279,0.737,0.0,0.387,0.849,84.08,3,party
50,224266,False,0.738,0.702,2,-5.405,0,0.0865,0.611,0.0,0.251,0.961,167.978,4,reggaeton
27,295586,False,0.775,0.874,5,-2.944,0,0.0582,0.479,0.0,0.131,0.968,97.03,4,salsa
26,197955,False,0.648,0.784,5,-4.994,1,0.376,0.338,0.0,0.094,0.715,111.863,5,dancehall
0,67506,False,0.545,0.0258,5,-35.331,0,0.0348,0.989,0.901,0.143,0.321,59.504,5,german
32,174266,False,0.723,0.394,5,-10.407,0,0.0342,0.858,0.000444,0.182,0.854,128.386,4,salsa
21,257059,True,0.599,0.871,7,-4.056,1,0.0275,8.99e-05,0.018,0.342,0.185,97.039,4,heavy-metal
22,286105,True,0.374,0.831,4,-2.719,0,0.0522,0.126,0.0,0.244,0.614,72.243,4,goth
50,246133,False,0.683,0.899,5,-4.181,1,0.0323,0.0143,3.59e-05,0.0371,0.87,112.042,4,pagode
63,160529,False,0.63,0.768,9,-4.891,1,0.0767,0.0266,0.439,0.364,0.32,104.913,4,edm
50,194493,False,0.795,0.787,2,-6.213,1,0.0525,0.00975,0.0398,0.321,0.543,126.004,4,techno
31,196349,False,0.582,0.659,9,-5.949,1,0.0728,0.0338,0.0,0.441,0.63,77.966,4,dancehall
29,216666,False,0.515,0.938,10,-4.434,1,0.0912,4.18e-05,0.00103,0.804,0.502,141.982,4,techno
18,265652,False,0.651,0.852,1,-5.27,1,0.0461,0.00361,0.135,0.383,0.401,140.032,4,drum-and-bass
74,175493,False,0.636,0.849,0,-7.075,1,0.106,0.0438,0.0,0.372,0.917,156.036,4,punk-rock
0,172342,False,0.795,0.565,3,-4.457,0,0.0948,0.131,0.0,0.0802,0.55,87.925,4,dancehall
0,221466,False,0.223,0.91,7,-7.097,1,0.08,0.0116,0.000518,0.212,0.364,171.75,4,goth
60,182572,True,0.715,0.605,10,-6.699,0,0.479,0.219,0.0,0.077,0.669,77.546,4,german
35,316813,False,0.426,0.806,11,-7.851,1,0.0716,0.151,0.00134,0.894,0.821,73.086,4,hard-rock
41,171200,False,0.673,0.795,5,-6.061,0,0.0534,0.714,3.11e-05,0.146,0.938,120.573,4,samba
57,214280,True,0.626,0.616,7,-6.371,1,0.359,0.0215,0.0,0.19,0.461,101.022,4,dancehall
43,231220,False,0.202,0.827,7,-5.838,0,0.0892,0.00148,0.00556,0.0781,0.363,153.247,3,death-metal
11,383469,False,0.358,0.764,8,-3.913,1,0.0338,0.572,5.64e-06,0.378,0.562,74.538,4,pop-film
73,190217,False,0.609,0.801,1,-8.483,0,0.0694,0.0246,0.00255,0.37,0.202,122.958,4,deep-house
18,204307,False,0.671,0.8,0,-2.769,1,0.0882,0.0843,0.0,0.15,0.809,127.961,4,drum-and-bass
27,188000,False,0.421,0.423,6,-13.976,1,0.0373,0.602,0.0,0.0581,0.782,118.163,4,rock-n-roll
42,224250,False,0.637,0.842,7,-6.879,1,0.282,0.307,1.38e-06,0.583,0.702,160.001,4,malay
25,170813,False,0.354,0.62,4,-5.898,1,0.0302,0.0424,0.0,0.225,0.528,136.82,4,power-pop
2,203953,False,0.716,0.736,1,-5.18,0,0.0363,0.336,1.4e-05,0.137,0.542,104.018,4,edm
0,205013,False,0.57,0.998,9,-3.036,1,0.168,0.0265,0.0,0.416,0.65,139.994,4,party
27,205933,False,0.803,0.871,2,-5.567,1,0.0783,0.401,0.0,0.259,0.96,167.787,4,dancehall
69,288666,False,0.795,0.71,9,-4.746,0,0.0392,0.443,0.0215,0.344,0.845,109.689,4,british
48,219190,False,0.465,0.77,3,-3.738,1,0.0692,0.0138,0.0,0.0956,0.358,172.747,4,dub
59,170645,False,0.683,0.892,6,-7.015,1,0.0563,0.0462,0.839,0.0973,0.467,128.008,4,deep-house
61,393706,True,0.402,0.73,6,-9.327,1,0.0455,0.000312,0.323,0.103,0.296,104.527,4,groove
21,196495,False,0.335,0.487,1,-10.481,1,0.0461,0.864,0.882,0.0949,0.118,109.383,4,disney
19,294706,False,0.389,0.195,5,-14.758,1,0.112,0.783,2.33e-05,0.121,0.26,174.445,3,show-tunes
43,260533,False,0.696,0.581,5,-10.402,1,0.0628,0.435,6.59e-06,0.667,0.268,142.0,4,funk
71,207466,False,0.455,0.858,11,-5.659,0,0.0391,0.000616,0.000247,0.226,0.597,163.118,4,metal
8,121519,False,0.8,0.437,2,-15.363,1,0.134,0.165,1.09e-05,0.11,0.405,157.97,4,kids
0,297746,False,0.556,0.448,2,-9.131,0,0.0314,0.884,0.276,0.126,0.338,80.754,4,mandopop
10,311946,False,0.518,0.898,11,-10.664,0,0.0407,0.00059,0.876,0.235,0.862,149.992,4,idm
22,247733,False,0.363,0.241,5,-12.675,1,0.0457,0.637,0.0,0.132,0.196,73.628,4,power-pop
21,243116,False,0.6,0.298,9,-9.803,0,0.026,0.569,5.89e-05,0.146,0.425,76.93,4,malay
55,139487,False,0.698,0.617,1,-6.331,0,0.0747,0.476,0.0,0.699,0.331,117.078,3,deep-house
65,197368,True,0.639,0.446,6,-10.489,1,0.0378,0.295,0.0,0.181,0.363,76.004,4,emo
26,211573,False,0.352,0.546,11,-6.768,1,0.0384,0.71,0.0,0.105,0.274,114.814,4,show-tunes
38,214373,True,0.607,0.807,2,-6.251,1,0.0382,8.85e-05,0.000338,0.632,0.419,125.093,4,synth-pop
41,211525,False,0.646,0.602,10,-6.813,1,0.0474,0.155,0.0,0.176,0.191,89.949,4,mandopop
66,184220,False,0.367,0.0221,2,-27.33,1,0.0459,0.996,0.95,0.0709,0.158,103.169,3,piano
38,250253,False,0.636,0.524,1,-5.976,1,0.0358,0.514,0.0,0.12,0.449,141.447,4,gospel
21,255122,False,0.699,0.493,7,-8.809,1,0.227,0.0737,2.39e-05,0.0669,0.528,140.029,4,afrobeat
79,278640,False,0.445,0.543,0,-8.196,1,0.0272,0.000825,0.0137,0.202,0.102,99.963,4,indie
